name,type,image_name,page_url
Loha Pehalwan 2018,movie,loha-pehalwan-2018.jpg,https://tuk.tuktukarab.cfd/%D9%81%D9%8A%D9%84%D9%85-loha-pehalwan-2018-%D9%85%D8%AA%D8%B1%D8%AC%D9%85-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
Orey Bujjigaa 2020,movie,orey-bujjigaa-2020.jpg,https://tuk.tuktukarab.cfd/%D9%81%D9%8A%D9%84%D9%85-orey-bujjigaa-2020-%D9%85%D8%AA%D8%B1%D8%AC%D9%85-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
1920 London 2016,movie,1920-london-2016.jpg,https://tuk.tuktukarab.cfd/%D9%81%D9%8A%D9%84%D9%85-1920-london-2016-%D9%85%D8%AA%D8%B1%D8%AC%D9%85-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
A Poet 2025,movie,a-poet-2025.jpg,https://tuk.tuktukarab.cfd/%D9%81%D9%8A%D9%84%D9%85-a-poet-2025-%D9%85%D8%AA%D8%B1%D8%AC%D9%85-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
Fêlés 2024,movie,f-l-s-2024.jpg,https://tuk.tuktukarab.cfd/%D9%81%D9%8A%D9%84%D9%85-feles-2024-%D9%85%D8%AA%D8%B1%D8%AC%D9%85-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
رهين 2025,movie,رهين-2025.jpg,https://tuk.tuktukarab.cfd/%D9%81%D9%8A%D9%84%D9%85-%D8%B1%D9%87%D9%8A%D9%86-2025-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
‎عريس وعروستين ‎2025,movie,عريس-وعروستين-2025.jpg,https://tuk.tuktukarab.cfd/%D9%81%D9%8A%D9%84%D9%85-%D8%B9%D8%B1%D9%8A%D8%B3-%D9%88%D8%B9%D8%B1%D9%88%D8%B3%D8%AA%D9%8A%D9%86-2025-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
The Final Load 2025,movie,the-final-load-2025.jpg,https://tuk.tuktukarab.cfd/%D9%81%D9%8A%D9%84%D9%85-the-final-load-2025-%D9%85%D8%AA%D8%B1%D8%AC%D9%85-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
عائشة لا تستطيع الطيران 2025,movie,عائشة-لا-تستطيع-الطيران-2025.jpg,https://tuk.tuktukarab.cfd/%D9%81%D9%8A%D9%84%D9%85-%D8%B9%D8%A7%D8%A6%D8%B4%D8%A9-%D9%84%D8%A7-%D8%AA%D8%B3%D8%B7%D9%8A%D8%B9-%D8%A7%D9%84%D8%B7%D9%8A%D8%B1%D8%A7%D9%86-2025-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
Yparho 2024,movie,yparho-2024.jpg,https://tuk.tuktukarab.cfd/%D9%81%D9%8A%D9%84%D9%85-yparho-2024-%D9%85%D8%AA%D8%B1%D8%AC%D9%85-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
سيرات 2025,movie,سيرات-2025.jpg,https://tuk.tuktukarab.cfd/%D9%81%D9%8A%D9%84%D9%85-%D8%B3%D9%8A%D8%B1%D8%A7%D8%AA-2025-%D9%85%D8%AF%D8%A8%D9%84%D8%AC-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
Führer und Verführer 2024,movie,f-hrer-und-verf-hrer-2024.jpg,https://tuk.tuktukarab.cfd/%D9%81%D9%8A%D9%84%D9%85-fuhrer-und-verfuhrer-2024-%D9%85%D8%AA%D8%B1%D8%AC%D9%85-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
Látex rojo 2020,movie,l-tex-rojo-2020.jpg,https://tuk.tuktukarab.cfd/%D9%81%D9%8A%D9%84%D9%85-latex-rojo-2020-%D9%85%D8%AA%D8%B1%D8%AC%D9%85-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
Cásese quien pueda 2014,movie,c-sese-quien-pueda-2014.jpg,https://tuk.tuktukarab.cfd/%D9%81%D9%8A%D9%84%D9%85-casese-quien-pueda-2014-%D9%85%D8%AA%D8%B1%D8%AC%D9%85-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
Sing Naked 2025,movie,sing-naked-2025.jpg,https://tuk.tuktukarab.cfd/%D9%81%D9%8A%D9%84%D9%85-sing-naked-2025-%D9%85%D8%AA%D8%B1%D8%AC%D9%85-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
War of the Worlds: Revival 2025,movie,war-of-the-worlds-revival-2025.jpg,https://tuk.tuktukarab.cfd/%D9%81%D9%8A%D9%84%D9%85-war-of-the-worlds-revival-2025-%D9%85%D8%AA%D8%B1%D8%AC%D9%85-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
Köln 75 2025,movie,k-ln-75-2025.jpg,https://tuk.tuktukarab.cfd/%D9%81%D9%8A%D9%84%D9%85-koln-75-2025-%D9%85%D8%AA%D8%B1%D8%AC%D9%85-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
Karol G: Tomorrow Will Be Beautiful 2025,movie,karol-g-tomorrow-will-be-beautiful-2025.jpg,https://tuk.tuktukarab.cfd/%D9%81%D9%8A%D9%84%D9%85-karol-g-tomorrow-will-be-beautiful-2025-%D9%85%D8%AA%D8%B1%D8%AC%D9%85-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
Ephemeral Eternity 2018,movie,ephemeral-eternity-2018.jpg,https://tuk.tuktukarab.cfd/%D9%81%D9%8A%D9%84%D9%85-ephemeral-eternity-2018-%D9%85%D8%AA%D8%B1%D8%AC%D9%85-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
S.T.A.L.K.E.R.: Shadow of the Zone 2024,movie,s-t-a-l-k-e-r-shadow-of-the-zone-2024.jpg,https://tuk.tuktukarab.cfd/%D9%81%D9%8A%D9%84%D9%85-stalker-shadow-of-the-zone-2024-%D9%85%D8%AA%D8%B1%D8%AC%D9%85-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
White Skin Black Thighs 1976,movie,white-skin-black-thighs-1976.jpg,https://tuk.tuktukarab.cfd/%D9%81%D9%8A%D9%84%D9%85-white-skin-black-thighs-1976-%D9%85%D8%AA%D8%B1%D8%AC%D9%85-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
Q 2011,movie,q-2011.jpg,https://tuk.tuktukarab.cfd/%D9%81%D9%8A%D9%84%D9%85-q-2011-%D9%85%D8%AA%D8%B1%D8%AC%D9%85-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
Double Delivery 2024,movie,double-delivery-2024.jpg,https://tuk.tuktukarab.cfd/%D9%81%D9%8A%D9%84%D9%85-double-delivery-2024-%D9%85%D8%AA%D8%B1%D8%AC%D9%85-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
Sunset After Dark 1996,movie,sunset-after-dark-1996.jpg,https://tuk.tuktukarab.cfd/%D9%81%D9%8A%D9%84%D9%85-sunset-after-dark-1996-%D9%85%D8%AA%D8%B1%D8%AC%D9%85-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
I Want You 2012,movie,i-want-you-2012.jpg,https://tuk.tuktukarab.cfd/%D9%81%D9%8A%D9%84%D9%85-i-want-you-2012-%D9%85%D8%AA%D8%B1%D8%AC%D9%85-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
Les Indésirables 2023,movie,les-ind-sirables-2023.jpg,https://tuk.tuktukarab.cfd/%D9%81%D9%8A%D9%84%D9%85-les-indesirables-2023-%D9%85%D8%AA%D8%B1%D8%AC%D9%85-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
Wir könnten genauso gut tot sein 2022,movie,wir-k-nnten-genauso-gut-tot-sein-2022.jpg,https://tuk.tuktukarab.cfd/%D9%81%D9%8A%D9%84%D9%85-wir-konnten-genauso-gut-tot-sein-2022-%D9%85%D8%AA%D8%B1%D8%AC%D9%85-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
عرض Seth Meyer : Dad Man Walking 2024,movie,عرض-seth-meyer-dad-man-walking-2024.jpg,https://tuk.tuktukarab.cfd/%D8%B9%D8%B1%D8%B6-seth-meyer-dad-man-walking-2024-%D9%85%D8%AA%D8%B1%D8%AC%D9%85-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
Rafa Márquez: El Capitán 2024,movie,rafa-m-rquez-el-capit-n-2024.jpg,https://tuk.tuktukarab.cfd/%D9%81%D9%8A%D9%84%D9%85-rafa-marquez-el-capitan-2024-%D9%85%D8%AA%D8%B1%D8%AC%D9%85-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
Die Hart 2: Die Harter 2024,movie,die-hart-2-die-harter-2024.jpg,https://tuk.tuktukarab.cfd/%D9%81%D9%8A%D9%84%D9%85-die-hart-2-die-harter-2024-%D9%85%D8%AA%D8%B1%D8%AC%D9%85-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
The Teachers’ Lounge 2023,movie,the-teachers-lounge-2023.jpg,https://tuk.tuktukarab.cfd/%D9%81%D9%8A%D9%84%D9%85-the-teachers-lounge-2023-%D9%85%D8%AA%D8%B1%D8%AC%D9%85-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
Brutln vedro 2023,movie,brutln-vedro-2023.jpg,https://tuk.tuktukarab.cfd/%D9%81%D9%8A%D9%84%D9%85-brutln-vedro-2023-%D9%85%D8%AA%D8%B1%D8%AC%D9%85-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
Blind Man Teaches Girl To See 2024,movie,blind-man-teaches-girl-to-see-2024.jpg,https://tuk.tuktukarab.cfd/%D9%81%D9%8A%D9%84%D9%85-blind-man-teaches-girl-to-see-2024-%D9%85%D8%AA%D8%B1%D8%AC%D9%85-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
ناقة NAGA 2023,movie,ناقة-naga-2023.jpg,https://tuk.tuktukarab.cfd/%D9%81%D9%8A%D9%84%D9%85-%D9%86%D8%A7%D9%82%D8%A9-naga-2023-%D9%85%D8%AA%D8%B1%D8%AC%D9%85-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
The Conference 2023,movie,the-conference-2023.jpg,https://tuk.tuktukarab.cfd/%D9%81%D9%8A%D9%84%D9%85-the-conference-2023-%D9%85%D8%AA%D8%B1%D8%AC%D9%85-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
My Teacher Ate My Friend 2023,movie,my-teacher-ate-my-friend-2023.jpg,https://tuk.tuktukarab.cfd/%D9%81%D9%8A%D9%84%D9%85-my-teacher-ate-my-friend-2023-%D9%85%D8%AA%D8%B1%D8%AC%D9%85-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
Código Emperador 2022,movie,c-digo-emperador-2022.jpg,https://tuk.tuktukarab.cfd/%D9%81%D9%8A%D9%84%D9%85-codigo-emperador-2022-%D9%85%D8%AA%D8%B1%D8%AC%D9%85-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
Mantcora 2022,movie,mantcora-2022.jpg,https://tuk.tuktukarab.cfd/%D9%81%D9%8A%D9%84%D9%85-mantcora-2022-%D9%85%D8%AA%D8%B1%D8%AC%D9%85-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
Flamin Hot 202,movie,flamin-hot-202.jpg,https://tuk.tuktukarab.cfd/%D9%81%D9%8A%D9%84%D9%85-flamin-hot-202-%D9%85%D8%AA%D8%B1%D8%AC%D9%85-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
Amy’s Fucket List 2023,movie,amy-s-fucket-list-2023.jpg,https://tuk.tuktukarab.cfd/%D9%81%D9%8A%D9%84%D9%85-amys-fucket-list-2023-%D9%85%D8%AA%D8%B1%D8%AC%D9%85-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
Untitled KSI Documentary 2023,movie,untitled-ksi-documentary-2023.jpg,https://tuk.tuktukarab.cfd/%D9%81%D9%8A%D9%84%D9%85-untitled-ksi-documentary-2023-%D9%85%D8%AA%D8%B1%D8%AC%D9%85-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
الخلاط+ 2023,movie,الخلاط-2023.jpg,https://tuk.tuktukarab.cfd/%D9%81%D9%8A%D9%84%D9%85-%D8%A7%D9%84%D8%AE%D9%84%D8%A7%D8%B7-2023-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
Racionais MCs From the Streets of So Paulo 2022,movie,racionais-mcs-from-the-streets-of-so-paulo-2022.jpg,https://tuk.tuktukarab.cfd/%D9%81%D9%8A%D9%84%D9%85-racionais-mcs-from-the-streets-of-so-paulo-2022-%D9%85%D8%AA%D8%B1%D8%AC%D9%85-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
Off Track 2022,movie,off-track-2022.jpg,https://tuk.tuktukarab.cfd/%D9%81%D9%8A%D9%84%D9%85-off-track-2022-%D9%85%D8%AA%D8%B1%D8%AC%D9%85-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
عرض Panayiotis Pascot Almost 2022,movie,عرض-panayiotis-pascot-almost-2022.jpg,https://tuk.tuktukarab.cfd/%D8%B9%D8%B1%D8%B6-panayiotis-pascot-almost-2022-%D9%85%D8%AA%D8%B1%D8%AC%D9%85-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
2022 Anikalupo,movie,2022-anikalupo.jpg,https://tuk.tuktukarab.cfd/%D9%81%D9%8A%D9%84%D9%85-2022-anikalupo-%D9%85%D8%AA%D8%B1%D8%AC%D9%85-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
Cdigo Emperador 2022,movie,cdigo-emperador-2022.jpg,https://tuk.tuktukarab.cfd/%D9%81%D9%8A%D9%84%D9%85-cdigo-emperador-2022-%D9%85%D8%AA%D8%B1%D8%AC%D9%85-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
The Colony 2021,movie,the-colony-2021.jpg,https://tuk.tuktukarab.cfd/%D9%81%D9%8A%D9%84%D9%85-the-colony-2021-%D9%85%D8%AA%D8%B1%D8%AC%D9%85-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
Super-héros malgré lui 2021,movie,super-h-ros-malgr-lui-2021.jpg,https://tuk.tuktukarab.cfd/%D9%81%D9%8A%D9%84%D9%85-super-heros-malgre-lui-2021-%D9%85%D8%AA%D8%B1%D8%AC%D9%85-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
Deep Fear 20222,movie,deep-fear-20222.jpg,https://tuk.tuktukarab.cfd/%D9%81%D9%8A%D9%84%D9%85-deep-fear-20222-%D9%85%D8%AA%D8%B1%D8%AC%D9%85-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
Free! Movie 4: The Final Stroke – Zenpen 2021,movie,free-movie-4-the-final-stroke-zenpen-2021.jpg,https://tuk.tuktukarab.cfd/%D9%81%D9%8A%D9%84%D9%85-free-movie-4-the-final-stroke-zenpen-2021-%D9%85%D8%AA%D8%B1%D8%AC%D9%85-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
Hit the Road 2021,movie,hit-the-road-2021.jpg,https://tuk.tuktukarab.cfd/%D9%81%D9%8A%D9%84%D9%85-hit-the-road-2021-%D9%85%D8%AA%D8%B1%D8%AC%D9%85-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
Arsène Wenger: Invincible 2021,movie,ars-ne-wenger-invincible-2021.jpg,https://tuk.tuktukarab.cfd/%D9%81%D9%8A%D9%84%D9%85-arsene-wenger-invincible-2021-%D9%85%D8%AA%D8%B1%D8%AC%D9%85-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
عودةميت: أخرجوا السكاكين 2025,movie,عودةميت-أخرجوا-السكاكين-2025.jpg,https://tuk.tuktukarab.cfd/%D9%81%D9%8A%D9%84%D9%85-%D8%B9%D9%88%D8%AF%D8%A9-%D8%A7%D9%84%D8%B1%D8%AC%D9%84-%D8%A7%D9%84%D9%85%D9%8A%D8%AA-%D8%A3%D8%AE%D8%B1%D8%AC%D9%88%D8%A7-%D8%A7%D9%84%D8%B3%D9%83%D8%A7%D9%83%D9%8A%D9%86-2025-%D9%85%D8%AF%D8%A8%D9%84%D8%AC-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
الذراري الحمر 2025,movie,الذراري-الحمر-2025.jpg,https://tuk.tuktukarab.cfd/%D9%81%D9%8A%D9%84%D9%85-%D8%A7%D9%84%D8%B0%D8%B1%D8%A7%D8%B1%D9%8A-%D8%A7%D9%84%D8%AD%D9%85%D8%B1-2025-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
جرس إنذار: الحفرة 2026,movie,جرس-إنذار-الحفرة-2026.jpg,https://tuk.tuktukarab.cfd/%D9%81%D9%8A%D9%84%D9%85-%D8%AC%D8%B1%D8%B3-%D8%A5%D9%86%D8%B0%D8%A7%D8%B1-%D8%A7%D9%84%D8%AD%D9%81%D8%B1%D8%A9-2026-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
"Masha and the Bear, Special: The legend of the 12 Months 2022",movie,masha-and-the-bear-special-the-legend-of-the-12-months-2022.jpg,https://tuk.tuktukarab.cfd/%D9%81%D9%8A%D9%84%D9%85-masha-and-the-bear-special-the-legend-of-the-12-months-2022-%D9%85%D8%AA%D8%B1%D8%AC%D9%85-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
صيفي 2024,movie,صيفي-2024.jpg,https://tuk.tuktukarab.cfd/%D9%81%D9%8A%D9%84%D9%85-%D8%B5%D9%8A%D9%81%D9%8A-2024-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
A Thousand Kilometers from Christmas 2021,movie,a-thousand-kilometers-from-christmas-2021.jpg,https://tuk.tuktukarab.cfd/%D9%81%D9%8A%D9%84%D9%85-a-thousand-kilometers-from-christmas-2021-%D9%85%D8%AA%D8%B1%D8%AC%D9%85-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
Nazha Reborn 2021,movie,nazha-reborn-2021.jpg,https://tuk.tuktukarab.cfd/%D9%81%D9%8A%D9%84%D9%85-nazha-reborn-2021-%D9%85%D8%AA%D8%B1%D8%AC%D9%85-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
Fierce 2020,movie,fierce-2020.jpg,https://tuk.tuktukarab.cfd/%D9%81%D9%8A%D9%84%D9%85-fierce-2020-%D9%85%D8%AA%D8%B1%D8%AC%D9%85-%D8%A7%D9%88%D9%86-%D9%84%D8%A7%D9%8A%D9%86/
